0.0, 1.0
0.02, 1.0
0.04, 0.9998
0.059996, 0.9994000000000001
0.079984, 0.9988000400000001
0.0999600008, 0.9980002000000001
0.11992000480000001, 0.9970005999920001
0.13986001679984, 0.9958013999440001
0.15977604479872, 0.9944027997760017
0.17966410079424006, 0.9928050393280144
0.19952020158080036, 0.991008398320072
0.2193403695472018, 0.989013196304264
0.23912063347328708, 0.9868197926087919
0.2588570293254629, 0.984428586274059
0.27854560105094406, 0.9818400159808044
0.2981824013705601, 0.979054559970295
0.317763492569966, 0.9760727359565894
0.3372849472890978, 0.9728951010308897
0.3567428493097156, 0.9695222515579988
0.3761332943408756, 0.9659548230649017
0.39545239080217365, 0.9621934901214929
0.4146962606046035, 0.9582389662134712
0.4338610399288729, 0.9540920036074251
0.45294288000102145, 0.9497533932081363
0.47193794786518417, 0.9452239644081262
0.4908424271533467, 0.9405045849294743
0.5096525188519362, 0.9355961606579408
0.528364442065095, 0.9304996354694215
0.5469744347744835, 0.9252159910487705
0.5654787545954589, 0.9197462467010257
0.5838736795294794, 0.9140914591550711
0.6021555087125808, 0.9082527223597763
0.6203205631597764, 0.9022311672726505
0.6383651865052293, 0.8960279616410527
0.6562857457380504, 0.8896443097760004
0.6740786319335704, 0.8830814523186199
0.6917402609799428, 0.8763406659992842
0.7092670742999285, 0.8694232633894847
0.7266555395677182, 0.8623305926464855
0.743902151420648, 0.8550640372508083
0.7610034321656641, 0.8476250157366018
0.7779559324803962, 0.8400149814149451
0.7947562321086951, 0.8322354220901411
0.8114009405504978, 0.8242878597690542
0.8278866977458789, 0.8161738503635492
0.8442101747531499, 0.8078949833860903
0.8603680744208717, 0.7994528816385589
0.8763571320536429, 0.7908492008943502
0.8921741160715299, 0.7820856295738138
0.9078158286630061, 0.7731638884130985
0.9232791064312681, 0.7640857301264684
0.9385608210337975, 0.7548529390621558
0.9536578798150406, 0.7454673308518178
0.9685672264320769, 0.7359307520536674
0.9832858414731502, 0.7262450797893466
0.9978107430689371, 0.7164122213746151
1.0121389874964295, 0.7064341139439257
1.026267669775308, 0.6963127240689615
1.040193924256687, 0.6860500473712084
1.0539149252041113, 0.6756481081286416
1.0674278873666843, 0.6651089588766005
1.0807300665442163, 0.6544346800029337
1.093818760144275, 0.6436273793374916
1.106691307731025, 0.6326891917360489
1.119345091565746, 0.6216222786587386
1.1317775371389207, 0.6104288277430812
1.1439861136937823, 0.5991110523716919
1.1559683347412162, 0.5876711912347541
1.1677217585659112, 0.5761115078873419
1.179243988723658, 0.5644342903016828
1.1905326745296918, 0.5526418504144462
1.2015855115379808, 0.5407365236691494
1.2124002420113638, 0.5287206685537695
1.2229746553824392, 0.5165966661336558
1.2333065887051122, 0.5043669195798315
1.243393927096709, 0.49203385369278035
1.2532346041705644, 0.47959991442181327
1.2628266024590007, 0.4670675683801076
1.2721679538266029, 0.4544393023555176
